Jahr,1_Merkmal_Code,1_Auspraegung_Label,2_Auspraegung_Label,3_Merkmal_Code,3_Merkmal_Label,3_Auspraegung_Code,3_Auspraegung_Label,birth
2017,DLAND,Sachsen,Januar,GES,Geschlecht,,Insgesamt,2928
2017,DLAND,Sachsen,Februar,GES,Geschlecht,,Insgesamt,2813
2017,DLAND,Sachsen,Maerz,GES,Geschlecht,,Insgesamt,3008
2017,DLAND,Sachsen,April,GES,Geschlecht,,Insgesamt,2895
2017,DLAND,Sachsen,Mai,GES,Geschlecht,,Insgesamt,3224
2017,DLAND,Sachsen,Juni,GES,Geschlecht,,Insgesamt,3158
2017,DLAND,Sachsen,Juli,GES,Geschlecht,,Insgesamt,3427
2017,DLAND,Sachsen,August,GES,Geschlecht,,Insgesamt,3430
2017,DLAND,Sachsen,September,GES,Geschlecht,,Insgesamt,3362
2017,DLAND,Sachsen,Oktober,GES,Geschlecht,,Insgesamt,3039
2017,DLAND,Sachsen,November,GES,Geschlecht,,Insgesamt,2746
2017,DLAND,Sachsen,Dezember,GES,Geschlecht,,Insgesamt,2803
2017,DLAND,Sachsen-Anhalt,Januar,GES,Geschlecht,,Insgesamt,1523
2017,DLAND,Sachsen-Anhalt,Februar,GES,Geschlecht,,Insgesamt,1381
2017,DLAND,Sachsen-Anhalt,Maerz,GES,Geschlecht,,Insgesamt,1453
2017,DLAND,Sachsen-Anhalt,April,GES,Geschlecht,,Insgesamt,1375
2017,DLAND,Sachsen-Anhalt,Mai,GES,Geschlecht,,Insgesamt,1527
2017,DLAND,Sachsen-Anhalt,Juni,GES,Geschlecht,,Insgesamt,1502
2017,DLAND,Sachsen-Anhalt,Juli,GES,Geschlecht,,Insgesamt,1757
2017,DLAND,Sachsen-Anhalt,August,GES,Geschlecht,,Insgesamt,1637
2017,DLAND,Sachsen-Anhalt,September,GES,Geschlecht,,Insgesamt,1494
2017,DLAND,Sachsen-Anhalt,Oktober,GES,Geschlecht,,Insgesamt,1476
2017,DLAND,Sachsen-Anhalt,November,GES,Geschlecht,,Insgesamt,1375
2017,DLAND,Sachsen-Anhalt,Dezember,GES,Geschlecht,,Insgesamt,1337
2017,DLAND,Schleswig-Holstein,Januar,GES,Geschlecht,,Insgesamt,2055
2017,DLAND,Schleswig-Holstein,Februar,GES,Geschlecht,,Insgesamt,1901
2017,DLAND,Schleswig-Holstein,Maerz,GES,Geschlecht,,Insgesamt,2110
2017,DLAND,Schleswig-Holstein,April,GES,Geschlecht,,Insgesamt,2039
2017,DLAND,Schleswig-Holstein,Mai,GES,Geschlecht,,Insgesamt,2186
2017,DLAND,Schleswig-Holstein,Juni,GES,Geschlecht,,Insgesamt,2133
2017,DLAND,Schleswig-Holstein,Juli,GES,Geschlecht,,Insgesamt,2221
2017,DLAND,Schleswig-Holstein,August,GES,Geschlecht,,Insgesamt,2303
2017,DLAND,Schleswig-Holstein,September,GES,Geschlecht,,Insgesamt,2137
2017,DLAND,Schleswig-Holstein,Oktober,GES,Geschlecht,,Insgesamt,2063
2017,DLAND,Schleswig-Holstein,November,GES,Geschlecht,,Insgesamt,1966
2017,DLAND,Schleswig-Holstein,Dezember,GES,Geschlecht,,Insgesamt,1952
2017,DLAND,Thüringen,Januar,GES,Geschlecht,,Insgesamt,1469
2017,DLAND,Thüringen,Februar,GES,Geschlecht,,Insgesamt,1339
2017,DLAND,Thüringen,Maerz,GES,Geschlecht,,Insgesamt,1463
2017,DLAND,Thüringen,April,GES,Geschlecht,,Insgesamt,1489
2017,DLAND,Thüringen,Mai,GES,Geschlecht,,Insgesamt,1612
2017,DLAND,Thüringen,Juni,GES,Geschlecht,,Insgesamt,1512
2017,DLAND,Thüringen,Juli,GES,Geschlecht,,Insgesamt,1666
2017,DLAND,Thüringen,August,GES,Geschlecht,,Insgesamt,1616
2017,DLAND,Thüringen,September,GES,Geschlecht,,Insgesamt,1665
2017,DLAND,Thüringen,Oktober,GES,Geschlecht,,Insgesamt,1466
2017,DLAND,Thüringen,November,GES,Geschlecht,,Insgesamt,1390
2017,DLAND,Thüringen,Dezember,GES,Geschlecht,,Insgesamt,1445
2018,DLAND,Baden-Wuerttemberg,Januar,GES,Geschlecht,,Insgesamt,8897
2018,DLAND,Baden-Wuerttemberg,Februar,GES,Geschlecht,,Insgesamt,7927
2018,DLAND,Baden-Wuerttemberg,Maerz,GES,Geschlecht,,Insgesamt,8858
2018,DLAND,Baden-Wuerttemberg,April,GES,Geschlecht,,Insgesamt,8462
2018,DLAND,Baden-Wuerttemberg,Mai,GES,Geschlecht,,Insgesamt,9194
2018,DLAND,Baden-Wuerttemberg,Juni,GES,Geschlecht,,Insgesamt,9729
2018,DLAND,Baden-Wuerttemberg,Juli,GES,Geschlecht,,Insgesamt,10354
2018,DLAND,Baden-Wuerttemberg,August,GES,Geschlecht,,Insgesamt,10057
2018,DLAND,Baden-Wuerttemberg,September,GES,Geschlecht,,Insgesamt,9658
2018,DLAND,Baden-Wuerttemberg,Oktober,GES,Geschlecht,,Insgesamt,9329
2018,DLAND,Baden-Wuerttemberg,November,GES,Geschlecht,,Insgesamt,8285
2018,DLAND,Baden-Wuerttemberg,Dezember,GES,Geschlecht,,Insgesamt,8169
2018,DLAND,Bayern,Januar,GES,Geschlecht,,Insgesamt,10477
2018,DLAND,Bayern,Februar,GES,Geschlecht,,Insgesamt,9612
2018,DLAND,Bayern,Maerz,GES,Geschlecht,,Insgesamt,10471
2018,DLAND,Bayern,April,GES,Geschlecht,,Insgesamt,9968
2018,DLAND,Bayern,Mai,GES,Geschlecht,,Insgesamt,10945
2018,DLAND,Bayern,Juni,GES,Geschlecht,,Insgesamt,10940
2018,DLAND,Bayern,Juli,GES,Geschlecht,,Insgesamt,11837
2018,DLAND,Bayern,August,GES,Geschlecht,,Insgesamt,11683
2018,DLAND,Bayern,September,GES,Geschlecht,,Insgesamt,11356
2018,DLAND,Bayern,Oktober,GES,Geschlecht,,Insgesamt,10849
2018,DLAND,Bayern,November,GES,Geschlecht,,Insgesamt,9757
2018,DLAND,Bayern,Dezember,GES,Geschlecht,,Insgesamt,9721
2018,DLAND,Berlin,Januar,GES,Geschlecht,,Insgesamt,3380
2018,DLAND,Berlin,Februar,GES,Geschlecht,,Insgesamt,3014
2018,DLAND,Berlin,Maerz,GES,Geschlecht,,Insgesamt,3279
2018,DLAND,Berlin,April,GES,Geschlecht,,Insgesamt,3183
2018,DLAND,Berlin,Mai,GES,Geschlecht,,Insgesamt,3439
2018,DLAND,Berlin,Juni,GES,Geschlecht,,Insgesamt,3387
2018,DLAND,Berlin,Juli,GES,Geschlecht,,Insgesamt,3709
2018,DLAND,Berlin,August,GES,Geschlecht,,Insgesamt,3654
2018,DLAND,Berlin,September,GES,Geschlecht,,Insgesamt,3597
2018,DLAND,Berlin,Oktober,GES,Geschlecht,,Insgesamt,3421
2018,DLAND,Berlin,November,GES,Geschlecht,,Insgesamt,3136
2018,DLAND,Berlin,Dezember,GES,Geschlecht,,Insgesamt,3004
2018,DLAND,Brandenburg,Januar,GES,Geschlecht,,Insgesamt,1612
2018,DLAND,Brandenburg,Februar,GES,Geschlecht,,Insgesamt,1467
2018,DLAND,Brandenburg,Maerz,GES,Geschlecht,,Insgesamt,1607
2018,DLAND,Brandenburg,April,GES,Geschlecht,,Insgesamt,1541
2018,DLAND,Brandenburg,Mai,GES,Geschlecht,,Insgesamt,1736
2018,DLAND,Brandenburg,Juni,GES,Geschlecht,,Insgesamt,1832
2018,DLAND,Brandenburg,Juli,GES,Geschlecht,,Insgesamt,1871
2018,DLAND,Brandenburg,August,GES,Geschlecht,,Insgesamt,1797
2018,DLAND,Brandenburg,September,GES,Geschlecht,,Insgesamt,1766
2018,DLAND,Brandenburg,Oktober,GES,Geschlecht,,Insgesamt,1669
2018,DLAND,Brandenburg,November,GES,Geschlecht,,Insgesamt,1467
2018,DLAND,Brandenburg,Dezember,GES,Geschlecht,,Insgesamt,1516
2018,DLAND,Bremen,Januar,GES,Geschlecht,,Insgesamt,608
2018,DLAND,Bremen,Februar,GES,Geschlecht,,Insgesamt,579
2018,DLAND,Bremen,Maerz,GES,Geschlecht,,Insgesamt,607
2018,DLAND,Bremen,April,GES,Geschlecht,,Insgesamt,567
2018,DLAND,Bremen,Mai,GES,Geschlecht,,Insgesamt,610
2018,DLAND,Bremen,Juni,GES,Geschlecht,,Insgesamt,618
2018,DLAND,Bremen,Juli,GES,Geschlecht,,Insgesamt,636
2018,DLAND,Bremen,August,GES,Geschlecht,,Insgesamt,625
2018,DLAND,Bremen,September,GES,Geschlecht,,Insgesamt,616
2018,DLAND,Bremen,Oktober,GES,Geschlecht,,Insgesamt,590
2018,DLAND,Bremen,November,GES,Geschlecht,,Insgesamt,565
2018,DLAND,Bremen,Dezember,GES,Geschlecht,,Insgesamt,542
2018,DLAND,Hamburg,Januar,GES,Geschlecht,,Insgesamt,1686
2018,DLAND,Hamburg,Februar,GES,Geschlecht,,Insgesamt,1539
2018,DLAND,Hamburg,Maerz,GES,Geschlecht,,Insgesamt,1786
2018,DLAND,Hamburg,April,GES,Geschlecht,,Insgesamt,1717
2018,DLAND,Hamburg,Mai,GES,Geschlecht,,Insgesamt,1855
2018,DLAND,Hamburg,Juni,GES,Geschlecht,,Insgesamt,1794
2018,DLAND,Hamburg,Juli,GES,Geschlecht,,Insgesamt,1941
2018,DLAND,Hamburg,August,GES,Geschlecht,,Insgesamt,1871
2018,DLAND,Hamburg,September,GES,Geschlecht,,Insgesamt,1877
2018,DLAND,Hamburg,Oktober,GES,Geschlecht,,Insgesamt,1806
2018,DLAND,Hamburg,November,GES,Geschlecht,,Insgesamt,1643
2018,DLAND,Hamburg,Dezember,GES,Geschlecht,,Insgesamt,1611
2018,DLAND,Hessen,Januar,GES,Geschlecht,,Insgesamt,5140
2018,DLAND,Hessen,Februar,GES,Geschlecht,,Insgesamt,4522
2018,DLAND,Hessen,Maerz,GES,Geschlecht,,Insgesamt,4784
2018,DLAND,Hessen,April,GES,Geschlecht,,Insgesamt,4878
2018,DLAND,Hessen,Mai,GES,Geschlecht,,Insgesamt,5180
2018,DLAND,Hessen,Juni,GES,Geschlecht,,Insgesamt,5137
2018,DLAND,Hessen,Juli,GES,Geschlecht,,Insgesamt,5570
2018,DLAND,Hessen,August,GES,Geschlecht,,Insgesamt,5534
2018,DLAND,Hessen,September,GES,Geschlecht,,Insgesamt,5557
2018,DLAND,Hessen,Oktober,GES,Geschlecht,,Insgesamt,5091
2018,DLAND,Hessen,November,GES,Geschlecht,,Insgesamt,4812
2018,DLAND,Hessen,Dezember,GES,Geschlecht,,Insgesamt,4807
2018,DLAND,Mecklenburg-Vorpommern,Januar,GES,Geschlecht,,Insgesamt,1077
2018,DLAND,Mecklenburg-Vorpommern,Februar,GES,Geschlecht,,Insgesamt,1006
2018,DLAND,Mecklenburg-Vorpommern,Maerz,GES,Geschlecht,,Insgesamt,1010
2018,DLAND,Mecklenburg-Vorpommern,April,GES,Geschlecht,,Insgesamt,1082
2018,DLAND,Mecklenburg-Vorpommern,Mai,GES,Geschlecht,,Insgesamt,1149
2018,DLAND,Mecklenburg-Vorpommern,Juni,GES,Geschlecht,,Insgesamt,1078
2018,DLAND,Mecklenburg-Vorpommern,Juli,GES,Geschlecht,,Insgesamt,1199
2018,DLAND,Mecklenburg-Vorpommern,August,GES,Geschlecht,,Insgesamt,1142
2018,DLAND,Mecklenburg-Vorpommern,September,GES,Geschlecht,,Insgesamt,1123
2018,DLAND,Mecklenburg-Vorpommern,Oktober,GES,Geschlecht,,Insgesamt,1222
2018,DLAND,Mecklenburg-Vorpommern,November,GES,Geschlecht,,Insgesamt,988
2018,DLAND,Mecklenburg-Vorpommern,Dezember,GES,Geschlecht,,Insgesamt,956
2018,DLAND,Niedersachsen,Januar,GES,Geschlecht,,Insgesamt,5998
2018,DLAND,Niedersachsen,Februar,GES,Geschlecht,,Insgesamt,5343
2018,DLAND,Niedersachsen,Maerz,GES,Geschlecht,,Insgesamt,6076
2018,DLAND,Niedersachsen,April,GES,Geschlecht,,Insgesamt,5961
2018,DLAND,Niedersachsen,Mai,GES,Geschlecht,,Insgesamt,6379
2018,DLAND,Niedersachsen,Juni,GES,Geschlecht,,Insgesamt,6363
2018,DLAND,Niedersachsen,Juli,GES,Geschlecht,,Insgesamt,6900
2018,DLAND,Niedersachsen,August,GES,Geschlecht,,Insgesamt,6691
2018,DLAND,Niedersachsen,September,GES,Geschlecht,,Insgesamt,6559
2018,DLAND,Niedersachsen,Oktober,GES,Geschlecht,,Insgesamt,6262
2018,DLAND,Niedersachsen,November,GES,Geschlecht,,Insgesamt,5587
2018,DLAND,Niedersachsen,Dezember,GES,Geschlecht,,Insgesamt,5533
2018,DLAND,Nordrhein-Westfalen,Januar,GES,Geschlecht,,Insgesamt,14666
2018,DLAND,Nordrhein-Westfalen,Februar,GES,Geschlecht,,Insgesamt,12839
2018,DLAND,Nordrhein-Westfalen,Maerz,GES,Geschlecht,,Insgesamt,13719
2018,DLAND,Nordrhein-Westfalen,April,GES,Geschlecht,,Insgesamt,13457
2018,DLAND,Nordrhein-Westfalen,Mai,GES,Geschlecht,,Insgesamt,14853
2018,DLAND,Nordrhein-Westfalen,Juni,GES,Geschlecht,,Insgesamt,14954
2018,DLAND,Nordrhein-Westfalen,Juli,GES,Geschlecht,,Insgesamt,16126
2018,DLAND,Nordrhein-Westfalen,August,GES,Geschlecht,,Insgesamt,15568
2018,DLAND,Nordrhein-Westfalen,September,GES,Geschlecht,,Insgesamt,15406
2018,DLAND,Nordrhein-Westfalen,Oktober,GES,Geschlecht,,Insgesamt,14983
2018,DLAND,Nordrhein-Westfalen,November,GES,Geschlecht,,Insgesamt,13312
2018,DLAND,Nordrhein-Westfalen,Dezember,GES,Geschlecht,,Insgesamt,13267
2018,DLAND,Rheinland-Pfalz,Januar,GES,Geschlecht,,Insgesamt,3174
2018,DLAND,Rheinland-Pfalz,Februar,GES,Geschlecht,,Insgesamt,2820
2018,DLAND,Rheinland-Pfalz,Maerz,GES,Geschlecht,,Insgesamt,2979
2018,DLAND,Rheinland-Pfalz,April,GES,Geschlecht,,Insgesamt,2993
2018,DLAND,Rheinland-Pfalz,Mai,GES,Geschlecht,,Insgesamt,3144
2018,DLAND,Rheinland-Pfalz,Juni,GES,Geschlecht,,Insgesamt,3274
2018,DLAND,Rheinland-Pfalz,Juli,GES,Geschlecht,,Insgesamt,3460
2018,DLAND,Rheinland-Pfalz,August,GES,Geschlecht,,Insgesamt,3513
2018,DLAND,Rheinland-Pfalz,September,GES,Geschlecht,,Insgesamt,3377
2018,DLAND,Rheinland-Pfalz,Oktober,GES,Geschlecht,,Insgesamt,3156
2018,DLAND,Rheinland-Pfalz,November,GES,Geschlecht,,Insgesamt,2824
2018,DLAND,Rheinland-Pfalz,Dezember,GES,Geschlecht,,Insgesamt,2933
2018,DLAND,Saarland,Januar,GES,Geschlecht,,Insgesamt,725
2018,DLAND,Saarland,Februar,GES,Geschlecht,,Insgesamt,571
2018,DLAND,Saarland,Maerz,GES,Geschlecht,,Insgesamt,662
2018,DLAND,Saarland,April,GES,Geschlecht,,Insgesamt,633
2018,DLAND,Saarland,Mai,GES,Geschlecht,,Insgesamt,726
2018,DLAND,Saarland,Juni,GES,Geschlecht,,Insgesamt,706
2018,DLAND,Saarland,Juli,GES,Geschlecht,,Insgesamt,754
2018,DLAND,Saarland,August,GES,Geschlecht,,Insgesamt,695
2018,DLAND,Saarland,September,GES,Geschlecht,,Insgesamt,733
2018,DLAND,Saarland,Oktober,GES,Geschlecht,,Insgesamt,734
2018,DLAND,Saarland,November,GES,Geschlecht,,Insgesamt,604
2018,DLAND,Saarland,Dezember,GES,Geschlecht,,Insgesamt,606
2018,DLAND,Sachsen,Januar,GES,Geschlecht,,Insgesamt,2912
2018,DLAND,Sachsen,Februar,GES,Geschlecht,,Insgesamt,2672
2018,DLAND,Sachsen,Maerz,GES,Geschlecht,,Insgesamt,2909
2018,DLAND,Sachsen,April,GES,Geschlecht,,Insgesamt,2940
2018,DLAND,Sachsen,Mai,GES,Geschlecht,,Insgesamt,2950
2018,DLAND,Sachsen,Juni,GES,Geschlecht,,Insgesamt,3169
2018,DLAND,Sachsen,Juli,GES,Geschlecht,,Insgesamt,3529
2018,DLAND,Sachsen,August,GES,Geschlecht,,Insgesamt,3294
2018,DLAND,Sachsen,September,GES,Geschlecht,,Insgesamt,3173
2018,DLAND,Sachsen,Oktober,GES,Geschlecht,,Insgesamt,3064
2018,DLAND,Sachsen,November,GES,Geschlecht,,Insgesamt,2681
2018,DLAND,Sachsen,Dezember,GES,Geschlecht,,Insgesamt,2597
2018,DLAND,Sachsen-Anhalt,Januar,GES,Geschlecht,,Insgesamt,1528
2018,DLAND,Sachsen-Anhalt,Februar,GES,Geschlecht,,Insgesamt,1363
2018,DLAND,Sachsen-Anhalt,Maerz,GES,Geschlecht,,Insgesamt,1417
2018,DLAND,Sachsen-Anhalt,April,GES,Geschlecht,,Insgesamt,1324
2018,DLAND,Sachsen-Anhalt,Mai,GES,Geschlecht,,Insgesamt,1497
2018,DLAND,Sachsen-Anhalt,Juni,GES,Geschlecht,,Insgesamt,1550
2018,DLAND,Sachsen-Anhalt,Juli,GES,Geschlecht,,Insgesamt,1622
2018,DLAND,Sachsen-Anhalt,August,GES,Geschlecht,,Insgesamt,1535
2018,DLAND,Sachsen-Anhalt,September,GES,Geschlecht,,Insgesamt,1594
2018,DLAND,Sachsen-Anhalt,Oktober,GES,Geschlecht,,Insgesamt,1399
2018,DLAND,Sachsen-Anhalt,November,GES,Geschlecht,,Insgesamt,1312
2018,DLAND,Sachsen-Anhalt,Dezember,GES,Geschlecht,,Insgesamt,1269
2018,DLAND,Schleswig-Holstein,Januar,GES,Geschlecht,,Insgesamt,2107
2018,DLAND,Schleswig-Holstein,Februar,GES,Geschlecht,,Insgesamt,1917
2018,DLAND,Schleswig-Holstein,Maerz,GES,Geschlecht,,Insgesamt,2031
2018,DLAND,Schleswig-Holstein,April,GES,Geschlecht,,Insgesamt,2021
2018,DLAND,Schleswig-Holstein,Mai,GES,Geschlecht,,Insgesamt,2302
2018,DLAND,Schleswig-Holstein,Juni,GES,Geschlecht,,Insgesamt,2247
2018,DLAND,Schleswig-Holstein,Juli,GES,Geschlecht,,Insgesamt,2349
2018,DLAND,Schleswig-Holstein,August,GES,Geschlecht,,Insgesamt,2229
2018,DLAND,Schleswig-Holstein,September,GES,Geschlecht,,Insgesamt,2184
2018,DLAND,Schleswig-Holstein,Oktober,GES,Geschlecht,,Insgesamt,2111
2018,DLAND,Schleswig-Holstein,November,GES,Geschlecht,,Insgesamt,1850
2018,DLAND,Schleswig-Holstein,Dezember,GES,Geschlecht,,Insgesamt,1888
2018,DLAND,Thüringen,Januar,GES,Geschlecht,,Insgesamt,1415
2018,DLAND,Thüringen,Februar,GES,Geschlecht,,Insgesamt,1298
2018,DLAND,Thüringen,Maerz,GES,Geschlecht,,Insgesamt,1444
2018,DLAND,Thüringen,April,GES,Geschlecht,,Insgesamt,1414
2018,DLAND,Thüringen,Mai,GES,Geschlecht,,Insgesamt,1434
2018,DLAND,Thüringen,Juni,GES,Geschlecht,,Insgesamt,1527
2018,DLAND,Thüringen,Juli,GES,Geschlecht,,Insgesamt,1732
2018,DLAND,Thüringen,August,GES,Geschlecht,,Insgesamt,1578
2018,DLAND,Thüringen,September,GES,Geschlecht,,Insgesamt,1589
2018,DLAND,Thüringen,Oktober,GES,Geschlecht,,Insgesamt,1429
2018,DLAND,Thüringen,November,GES,Geschlecht,,Insgesamt,1306
2018,DLAND,Thüringen,Dezember,GES,Geschlecht,,Insgesamt,1271
2019,DLAND,Baden-Wuerttemberg,Januar,GES,Geschlecht,,Insgesamt,8981
2019,DLAND,Baden-Wuerttemberg,Februar,GES,Geschlecht,,Insgesamt,8161
2019,DLAND,Baden-Wuerttemberg,Maerz,GES,Geschlecht,,Insgesamt,8625
2019,DLAND,Baden-Wuerttemberg,April,GES,Geschlecht,,Insgesamt,8690
2019,DLAND,Baden-Wuerttemberg,Mai,GES,Geschlecht,,Insgesamt,9081
2019,DLAND,Baden-Wuerttemberg,Juni,GES,Geschlecht,,Insgesamt,9293
2019,DLAND,Baden-Wuerttemberg,Juli,GES,Geschlecht,,Insgesamt,10130
2019,DLAND,Baden-Wuerttemberg,August,GES,Geschlecht,,Insgesamt,9880
2019,DLAND,Baden-Wuerttemberg,September,GES,Geschlecht,,Insgesamt,9731
2019,DLAND,Baden-Wuerttemberg,Oktober,GES,Geschlecht,,Insgesamt,9377
2019,DLAND,Baden-Wuerttemberg,November,GES,Geschlecht,,Insgesamt,8681
2019,DLAND,Baden-Wuerttemberg,Dezember,GES,Geschlecht,,Insgesamt,8355
2019,DLAND,Bayern,Januar,GES,Geschlecht,,Insgesamt,10273
2019,DLAND,Bayern,Februar,GES,Geschlecht,,Insgesamt,9360
2019,DLAND,Bayern,Maerz,GES,Geschlecht,,Insgesamt,10095
2019,DLAND,Bayern,April,GES,Geschlecht,,Insgesamt,10363
2019,DLAND,Bayern,Mai,GES,Geschlecht,,Insgesamt,10805
2019,DLAND,Bayern,Juni,GES,Geschlecht,,Insgesamt,10889
2019,DLAND,Bayern,Juli,GES,Geschlecht,,Insgesamt,11997
2019,DLAND,Bayern,August,GES,Geschlecht,,Insgesamt,11909
2019,DLAND,Bayern,September,GES,Geschlecht,,Insgesamt,11526
2019,DLAND,Bayern,Oktober,GES,Geschlecht,,Insgesamt,11258
2019,DLAND,Bayern,November,GES,Geschlecht,,Insgesamt,9972
2019,DLAND,Bayern,Dezember,GES,Geschlecht,,Insgesamt,9780
2019,DLAND,Berlin,Januar,GES,Geschlecht,,Insgesamt,3190
2019,DLAND,Berlin,Februar,GES,Geschlecht,,Insgesamt,2848
2019,DLAND,Berlin,Maerz,GES,Geschlecht,,Insgesamt,3160
2019,DLAND,Berlin,April,GES,Geschlecht,,Insgesamt,3049
2019,DLAND,Berlin,Mai,GES,Geschlecht,,Insgesamt,3413
2019,DLAND,Berlin,Juni,GES,Geschlecht,,Insgesamt,3321
2019,DLAND,Berlin,Juli,GES,Geschlecht,,Insgesamt,3702
2019,DLAND,Berlin,August,GES,Geschlecht,,Insgesamt,3750
2019,DLAND,Berlin,September,GES,Geschlecht,,Insgesamt,3597
2019,DLAND,Berlin,Oktober,GES,Geschlecht,,Insgesamt,3388
2019,DLAND,Berlin,November,GES,Geschlecht,,Insgesamt,2997
2019,DLAND,Berlin,Dezember,GES,Geschlecht,,Insgesamt,3088
2019,DLAND,Brandenburg,Januar,GES,Geschlecht,,Insgesamt,1530
2019,DLAND,Brandenburg,Februar,GES,Geschlecht,,Insgesamt,1437
2019,DLAND,Brandenburg,Maerz,GES,Geschlecht,,Insgesamt,1467
2019,DLAND,Brandenburg,April,GES,Geschlecht,,Insgesamt,1590
2019,DLAND,Brandenburg,Mai,GES,Geschlecht,,Insgesamt,1619
2019,DLAND,Brandenburg,Juni,GES,Geschlecht,,Insgesamt,1711
2019,DLAND,Brandenburg,Juli,GES,Geschlecht,,Insgesamt,1818
2019,DLAND,Brandenburg,August,GES,Geschlecht,,Insgesamt,1827
2019,DLAND,Brandenburg,September,GES,Geschlecht,,Insgesamt,1744
2019,DLAND,Brandenburg,Oktober,GES,Geschlecht,,Insgesamt,1599
2019,DLAND,Brandenburg,November,GES,Geschlecht,,Insgesamt,1505
2019,DLAND,Brandenburg,Dezember,GES,Geschlecht,,Insgesamt,1482
2019,DLAND,Bremen,Januar,GES,Geschlecht,,Insgesamt,585
2019,DLAND,Bremen,Februar,GES,Geschlecht,,Insgesamt,578
2019,DLAND,Bremen,Maerz,GES,Geschlecht,,Insgesamt,541
2019,DLAND,Bremen,April,GES,Geschlecht,,Insgesamt,570
2019,DLAND,Bremen,Mai,GES,Geschlecht,,Insgesamt,608
2019,DLAND,Bremen,Juni,GES,Geschlecht,,Insgesamt,602
2019,DLAND,Bremen,Juli,GES,Geschlecht,,Insgesamt,648
2019,DLAND,Bremen,August,GES,Geschlecht,,Insgesamt,625
2019,DLAND,Bremen,September,GES,Geschlecht,,Insgesamt,667
2019,DLAND,Bremen,Oktober,GES,Geschlecht,,Insgesamt,601
2019,DLAND,Bremen,November,GES,Geschlecht,,Insgesamt,569
2019,DLAND,Bremen,Dezember,GES,Geschlecht,,Insgesamt,555
2019,DLAND,Hamburg,Januar,GES,Geschlecht,,Insgesamt,1736
2019,DLAND,Hamburg,Februar,GES,Geschlecht,,Insgesamt,1526
2019,DLAND,Hamburg,Maerz,GES,Geschlecht,,Insgesamt,1685
2019,DLAND,Hamburg,April,GES,Geschlecht,,Insgesamt,1707
2019,DLAND,Hamburg,Mai,GES,Geschlecht,,Insgesamt,1772
2019,DLAND,Hamburg,Juni,GES,Geschlecht,,Insgesamt,1707
2019,DLAND,Hamburg,Juli,GES,Geschlecht,,Insgesamt,1999
2019,DLAND,Hamburg,August,GES,Geschlecht,,Insgesamt,1822
2019,DLAND,Hamburg,September,GES,Geschlecht,,Insgesamt,1861
2019,DLAND,Hamburg,Oktober,GES,Geschlecht,,Insgesamt,1768
2019,DLAND,Hamburg,November,GES,Geschlecht,,Insgesamt,1689
2019,DLAND,Hamburg,Dezember,GES,Geschlecht,,Insgesamt,1668
2019,DLAND,Hessen,Januar,GES,Geschlecht,,Insgesamt,4921
2019,DLAND,Hessen,Februar,GES,Geschlecht,,Insgesamt,4339
2019,DLAND,Hessen,Maerz,GES,Geschlecht,,Insgesamt,4850
2019,DLAND,Hessen,April,GES,Geschlecht,,Insgesamt,4916
2019,DLAND,Hessen,Mai,GES,Geschlecht,,Insgesamt,4968
2019,DLAND,Hessen,Juni,GES,Geschlecht,,Insgesamt,5284
2019,DLAND,Hessen,Juli,GES,Geschlecht,,Insgesamt,5680
2019,DLAND,Hessen,August,GES,Geschlecht,,Insgesamt,5569
2019,DLAND,Hessen,September,GES,Geschlecht,,Insgesamt,5406
2019,DLAND,Hessen,Oktober,GES,Geschlecht,,Insgesamt,4975
2019,DLAND,Hessen,November,GES,Geschlecht,,Insgesamt,4585
2019,DLAND,Hessen,Dezember,GES,Geschlecht,,Insgesamt,4569
2019,DLAND,Mecklenburg-Vorpommern,Januar,GES,Geschlecht,,Insgesamt,1030
2019,DLAND,Mecklenburg-Vorpommern,Februar,GES,Geschlecht,,Insgesamt,952
2019,DLAND,Mecklenburg-Vorpommern,Maerz,GES,Geschlecht,,Insgesamt,1042
2019,DLAND,Mecklenburg-Vorpommern,April,GES,Geschlecht,,Insgesamt,1009
2019,DLAND,Mecklenburg-Vorpommern,Mai,GES,Geschlecht,,Insgesamt,1057
2019,DLAND,Mecklenburg-Vorpommern,Juni,GES,Geschlecht,,Insgesamt,1112
2019,DLAND,Mecklenburg-Vorpommern,Juli,GES,Geschlecht,,Insgesamt,1160
2019,DLAND,Mecklenburg-Vorpommern,August,GES,Geschlecht,,Insgesamt,1112
2019,DLAND,Mecklenburg-Vorpommern,September,GES,Geschlecht,,Insgesamt,1134
2019,DLAND,Mecklenburg-Vorpommern,Oktober,GES,Geschlecht,,Insgesamt,1037
2019,DLAND,Mecklenburg-Vorpommern,November,GES,Geschlecht,,Insgesamt,1003
2019,DLAND,Mecklenburg-Vorpommern,Dezember,GES,Geschlecht,,Insgesamt,982
2019,DLAND,Niedersachsen,Januar,GES,Geschlecht,,Insgesamt,5904
2019,DLAND,Niedersachsen,Februar,GES,Geschlecht,,Insgesamt,5378
2019,DLAND,Niedersachsen,Maerz,GES,Geschlecht,,Insgesamt,5791
2019,DLAND,Niedersachsen,April,GES,Geschlecht,,Insgesamt,5992
2019,DLAND,Niedersachsen,Mai,GES,Geschlecht,,Insgesamt,6051
